Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004
Country_5487,C5487,Indicator,I,918551,719610,54685,170767,346503
Country_5488,C5488,Indicator,I,434616,160355,431054,891440,663091
Country_5489,C5489,Indicator,I,292943,126867,456093,875397,92282
Country_5490,C5490,Indicator,I,428211,62224,136425,753434,538852
Country_5491,C5491,Indicator,I,801724,346348,14390,791018,765868
Country_5492,C5492,Indicator,I,168588,956283,591880,81385,361465
Country_5493,C5493,Indicator,I,234677,762864,849361,663349,488587
Country_5494,C5494,Indicator,I,762225,691617,154321,74536,365913
Country_5495,C5495,Indicator,I,673711,740141,447905,981692,708894
Country_5496,C5496,Indicator,I,304769,506819,940679,843645,262519
Country_5497,C5497,Indicator,I,62690,974205,878780,637182,20023
Country_5498,C5498,Indicator,I,965938,227314,762783,604801,27127
Country_5499,C5499,Indicator,I,358236,75620,793558,96635,954190
Country_5500,C5500,Indicator,I,546654,611342,60492,958430,664677
Country_5501,C5501,Indicator,I,353803,413473,168226,636783,91936
Country_5502,C5502,Indicator,I,928177,799052,718711,908510,570362
Country_5503,C5503,Indicator,I,53021,138570,706549,951525,469667
Country_5504,C5504,Indicator,I,798405,968097,324814,516198,632275
Country_5505,C5505,Indicator,I,88355,293518,927638,203190,925378
Country_5506,C5506,Indicator,I,806932,25825,409885,697450,90534
Country_5507,C5507,Indicator,I,295617,963538,635095,204096,796094
Country_5508,C5508,Indicator,I,254693,923661,670784,346397,39241
Country_5509,C5509,Indicator,I,941438,109901,712238,531728,885369
Country_5510,C5510,Indicator,I,172121,722548,181726,17987,655283
Country_5511,C5511,Indicator,I,425932,954243,989348,757484,111007
Country_5512,C5512,Indicator,I,642158,882917,457276,198894,246507
Country_5513,C5513,Indicator,I,956617,347712,533141,716210,927082
Country_5514,C5514,Indicator,I,739969,627197,663879,430527,847647
Country_5515,C5515,Indicator,I,653112,618090,265724,535699,128712
Country_5516,C5516,Indicator,I,210929,681593,354485,178422,800917
Country_5517,C5517,Indicator,I,53897,985015,461502,717751,800402
Country_5518,C5518,Indicator,I,894601,494933,433679,286232,571176
Country_5519,C5519,Indicator,I,214977,612875,812514,291679,378707
Country_5520,C5520,Indicator,I,941535,75432,313840,472572,970653
Country_5521,C5521,Indicator,I,490987,512370,670609,254924,294181
Country_5522,C5522,Indicator,I,186301,557975,415044,96770,214973
Country_5523,C5523,Indicator,I,186193,499429,460232,446008,239970
Country_5524,C5524,Indicator,I,697815,239714,598459,737546,591423
Country_5525,C5525,Indicator,I,925042,486460,177450,227937,843154
Country_5526,C5526,Indicator,I,659461,938373,998525,798650,287323
Country_5527,C5527,Indicator,I,473638,835284,957321,184568,794274
Country_5528,C5528,Indicator,I,591193,867445,881615,97953,661428
Country_5529,C5529,Indicator,I,205891,887529,917274,681385,654483
Country_5530,C5530,Indicator,I,166563,207909,278458,597658,867329
Country_5531,C5531,Indicator,I,587575,899954,161319,62019,254084
Country_5532,C5532,Indicator,I,291823,630785,570305,307518,155680
Country_5533,C5533,Indicator,I,582220,315916,138589,345945,794721
Country_5534,C5534,Indicator,I,839467,466026,106127,937132,342215
Country_5535,C5535,Indicator,I,673590,897857,670686,522480,618592
Country_5536,C5536,Indicator,I,399351,832264,101336,169337,78755
Country_5537,C5537,Indicator,I,100214,735278,877565,115647,395240
Country_5538,C5538,Indicator,I,989860,796387,862286,789744,91799
Country_5539,C5539,Indicator,I,274559,518481,578821,922840,349428
Country_5540,C5540,Indicator,I,292097,671427,219515,857763,536223
Country_5541,C5541,Indicator,I,34922,989693,533525,167306,994892
Country_5542,C5542,Indicator,I,56993,988386,782550,153391,993076
Country_5543,C5543,Indicator,I,149939,222592,971428,242650,112641
Country_5544,C5544,Indicator,I,126255,301154,750674,317565,63703
Country_5545,C5545,Indicator,I,40632,740887,743595,181253,913620
Country_5546,C5546,Indicator,I,223203,128584,975065,198436,748269
Country_5547,C5547,Indicator,I,737446,602261,254440,503178,905515
Country_5548,C5548,Indicator,I,276158,741240,490505,999860,857585
Country_5549,C5549,Indicator,I,899864,967508,319279,404867,281242
Country_5550,C5550,Indicator,I,514292,114758,815759,709188,194059
Country_5551,C5551,Indicator,I,956153,331794,327583,66520,19909
Country_5552,C5552,Indicator,I,324982,109276,237071,425984,231574
Country_5553,C5553,Indicator,I,217855,563930,269137,715429,523706
Country_5554,C5554,Indicator,I,7251,622880,161149,367565,314631
Country_5555,C5555,Indicator,I,490599,437024,574921,928314,913915
Country_5556,C5556,Indicator,I,224588,226805,615856,952758,403560
Country_5557,C5557,Indicator,I,205708,205392,177997,496686,882256
Country_5558,C5558,Indicator,I,46888,898446,851546,6341,306932
Country_5559,C5559,Indicator,I,718764,407192,134801,277269,257016
Country_5560,C5560,Indicator,I,756213,625951,544833,790352,243193
Country_5561,C5561,Indicator,I,694145,476596,41414,17301,153156
Country_5562,C5562,Indicator,I,8673,401723,200572,466812,52958
Country_5563,C5563,Indicator,I,148580,310693,115400,497331,226266
Country_5564,C5564,Indicator,I,231900,439009,709503,535760,34139
Country_5565,C5565,Indicator,I,24291,656032,954690,696314,452862
Country_5566,C5566,Indicator,I,114368,82949,236094,969144,571923
Country_5567,C5567,Indicator,I,714300,720949,184142,281936,917192
Country_5568,C5568,Indicator,I,611592,917682,888723,733184,456566
Country_5569,C5569,Indicator,I,739265,849183,197430,740688,826072
Country_5570,C5570,Indicator,I,799938,842734,943613,399898,805526
Country_5571,C5571,Indicator,I,820073,765488,893418,165342,671719
Country_5572,C5572,Indicator,I,977652,775675,593450,13947,852124
Country_5573,C5573,Indicator,I,662994,178642,467130,816858,834695
Country_5574,C5574,Indicator,I,599062,399685,399580,925930,761161
Country_5575,C5575,Indicator,I,435744,367739,260757,8557,640910
Country_5576,C5576,Indicator,I,898231,754827,153558,788399,400377
Country_5577,C5577,Indicator,I,625517,716796,975241,835445,486743
Country_5578,C5578,Indicator,I,936426,935806,545608,269845,629422
Country_5579,C5579,Indicator,I,528555,273958,906699,410429,638128
Country_5580,C5580,Indicator,I,211251,810647,655423,236828,924687
Country_5581,C5581,Indicator,I,838444,145042,363549,327734,224440
Country_5582,C5582,Indicator,I,537391,846009,560435,121602,380810
Country_5583,C5583,Indicator,I,142685,71928,220483,492831,90042
Country_5584,C5584,Indicator,I,151722,872788,924915,468593,18139
Country_5585,C5585,Indicator,I,912563,871441,70728,62587,489454
Country_5586,C5586,Indicator,I,506144,559635,774444,837035,350019
Country_5587,C5587,Indicator,I,761010,879655,303039,792051,896575
Country_5588,C5588,Indicator,I,742352,799510,984340,377305,421863
Country_5589,C5589,Indicator,I,141723,256747,163868,647275,895367
Country_5590,C5590,Indicator,I,277375,72314,827890,634515,862739
Country_5591,C5591,Indicator,I,302513,330068,442878,17235,65445
Country_5592,C5592,Indicator,I,360643,814074,360644,875136,165392
Country_5593,C5593,Indicator,I,746457,986218,585620,503024,266209
Country_5594,C5594,Indicator,I,73678,995983,585541,419417,543233
Country_5595,C5595,Indicator,I,309870,890313,761784,648863,63584
Country_5596,C5596,Indicator,I,156601,861508,72230,738305,396968
Country_5597,C5597,Indicator,I,455282,482502,119791,734006,867365
Country_5598,C5598,Indicator,I,232896,345730,642902,104504,998601
Country_5599,C5599,Indicator,I,37457,708212,513162,326725,129834
Country_5600,C5600,Indicator,I,625694,682527,969768,283086,473171
Country_5601,C5601,Indicator,I,303724,156367,945086,4653,882719
Country_5602,C5602,Indicator,I,303948,830682,608686,483825,639852
Country_5603,C5603,Indicator,I,232228,855904,757934,291638,274850
Country_5604,C5604,Indicator,I,303968,467460,722529,65581,811037
Country_5605,C5605,Indicator,I,113194,377790,870468,581087,609636
Country_5606,C5606,Indicator,I,488071,610194,184416,236024,771210
Country_5607,C5607,Indicator,I,40091,587665,198259,59863,652753
Country_5608,C5608,Indicator,I,160141,905003,477673,635477,268446
Country_5609,C5609,Indicator,I,702582,821950,499345,928622,137629
Country_5610,C5610,Indicator,I,697875,298243,336760,411770,523729
Country_5611,C5611,Indicator,I,103283,485217,215955,227826,363975
Country_5612,C5612,Indicator,I,412849,459215,512115,710138,685122
Country_5613,C5613,Indicator,I,436356,34059,491399,758902,533578
Country_5614,C5614,Indicator,I,466323,835449,71206,984412,638485
Country_5615,C5615,Indicator,I,74697,945489,754713,808989,224370
Country_5616,C5616,Indicator,I,993565,940481,648187,162616,358972
Country_5617,C5617,Indicator,I,731416,613598,87679,315040,184200
Country_5618,C5618,Indicator,I,357773,687963,178409,704338,945797
Country_5619,C5619,Indicator,I,497063,124434,678297,705593,891226
Country_5620,C5620,Indicator,I,119033,676272,50206,355096,953242
Country_5621,C5621,Indicator,I,994225,264338,389521,174065,161818
Country_5622,C5622,Indicator,I,883004,461690,675012,199395,745658
Country_5623,C5623,Indicator,I,732546,573522,657508,347519,372940
Country_5624,C5624,Indicator,I,238028,318649,380187,648032,560383
Country_5625,C5625,Indicator,I,378588,760998,89886,230583,922160
Country_5626,C5626,Indicator,I,824102,419167,249817,972552,984878
Country_5627,C5627,Indicator,I,616885,593980,588296,437834,989303
Country_5628,C5628,Indicator,I,31906,333527,854786,225910,507483
Country_5629,C5629,Indicator,I,805024,765236,375410,314527,7392
Country_5630,C5630,Indicator,I,671480,724402,479819,476659,635722
Country_5631,C5631,Indicator,I,310262,442240,403508,923463,637525
Country_5632,C5632,Indicator,I,272461,454990,132253,221529,347904
Country_5633,C5633,Indicator,I,373099,904771,416565,637333,381902
Country_5634,C5634,Indicator,I,972013,824515,177641,297886,891838
Country_5635,C5635,Indicator,I,135573,265824,700279,759904,488870
Country_5636,C5636,Indicator,I,472543,313575,63847,702027,233829
Country_5637,C5637,Indicator,I,743982,159174,472920,828296,24801
Country_5638,C5638,Indicator,I,321276,386956,390873,899989,201869
Country_5639,C5639,Indicator,I,705293,376192,131118,330674,932631
Country_5640,C5640,Indicator,I,604580,924704,775062,562832,60242
Country_5641,C5641,Indicator,I,3970,302972,406946,903387,8545
Country_5642,C5642,Indicator,I,837690,494915,225813,573964,465903
Country_5643,C5643,Indicator,I,907979,229964,139702,86221,522951
Country_5644,C5644,Indicator,I,969302,258612,103910,734882,939946
Country_5645,C5645,Indicator,I,847980,950700,284710,938813,611798
Country_5646,C5646,Indicator,I,685993,685272,157601,291517,943404
Country_5647,C5647,Indicator,I,252184,880107,67236,333523,507230
Country_5648,C5648,Indicator,I,655943,354466,776453,925918,982172
Country_5649,C5649,Indicator,I,212983,68713,898208,508524,304867
Country_5650,C5650,Indicator,I,34761,134543,2639,540818,232935
Country_5651,C5651,Indicator,I,296496,936040,950701,69328,224665
Country_5652,C5652,Indicator,I,439577,23559,897184,862000,45627
Country_5653,C5653,Indicator,I,210352,5865,996105,790816,738313
Country_5654,C5654,Indicator,I,702549,503721,305363,907921,186655
Country_5655,C5655,Indicator,I,883632,277709,234183,712204,689290
Country_5656,C5656,Indicator,I,23366,723484,302137,955679,390164
Country_5657,C5657,Indicator,I,592884,512562,557746,152052,917701
Country_5658,C5658,Indicator,I,385706,362100,303891,467074,66767
Country_5659,C5659,Indicator,I,243211,838967,257353,905411,142090
Country_5660,C5660,Indicator,I,245171,832169,232690,622804,773838
Country_5661,C5661,Indicator,I,7280,569954,589030,247677,286616
Country_5662,C5662,Indicator,I,493793,190109,317141,13134,690320
Country_5663,C5663,Indicator,I,484124,647829,143672,643993,414458
Country_5664,C5664,Indicator,I,162767,801896,411306,937281,894109
Country_5665,C5665,Indicator,I,363059,354326,545371,283328,497629
Country_5666,C5666,Indicator,I,693987,49560,288531,842613,334061
Country_5667,C5667,Indicator,I,929680,299264,845269,659434,715551
Country_5668,C5668,Indicator,I,224688,505830,97066,603045,56453
Country_5669,C5669,Indicator,I,821256,254059,646761,190051,549265
Country_5670,C5670,Indicator,I,266665,281966,60541,767354,78093
Country_5671,C5671,Indicator,I,936283,296179,151605,350034,584628
Country_5672,C5672,Indicator,I,137958,281198,585884,366555,280419
Country_5673,C5673,Indicator,I,782947,462838,243150,133691,327611
Country_5674,C5674,Indicator,I,727418,655263,988819,956942,296479
Country_5675,C5675,Indicator,I,335880,292060,882605,738473,123973
Country_5676,C5676,Indicator,I,288973,898218,792748,306563,595819
Country_5677,C5677,Indicator,I,880479,946047,294996,35998,253648
Country_5678,C5678,Indicator,I,536870,182756,853346,605124,661596
Country_5679,C5679,Indicator,I,176565,104264,414593,152580,826007
Country_5680,C5680,Indicator,I,8017,775904,822300,843261,184878
Country_5681,C5681,Indicator,I,119094,105141,224552,569689,148120
Country_5682,C5682,Indicator,I,5830,418632,260355,454674,792892
Country_5683,C5683,Indicator,I,269764,748668,678257,798231,44932
Country_5684,C5684,Indicator,I,727503,788058,871266,824356,178020
Country_5685,C5685,Indicator,I,99623,256594,961499,960765,848954
Country_5686,C5686,Indicator,I,333539,198599,341064,167691,345732
Country_5687,C5687,Indicator,I,556641,440182,182077,453943,794928
Country_5688,C5688,Indicator,I,349240,668669,430136,287358,621234
Country_5689,C5689,Indicator,I,405376,262397,782649,196398,989267
Country_5690,C5690,Indicator,I,599979,553646,135937,670731,141310
Country_5691,C5691,Indicator,I,669883,211524,235507,671079,655774
Country_5692,C5692,Indicator,I,256229,608683,588730,539499,214010
Country_5693,C5693,Indicator,I,173833,770291,707436,176116,689170
Country_5694,C5694,Indicator,I,511968,463609,284005,917117,195754
Country_5695,C5695,Indicator,I,221268,457437,226486,470668,41917
Country_5696,C5696,Indicator,I,208884,148134,218289,721146,773610
Country_5697,C5697,Indicator,I,815897,937195,763158,200281,946552
Country_5698,C5698,Indicator,I,603191,186903,159549,532555,949196
Country_5699,C5699,Indicator,I,986366,883782,466411,943777,840513
Country_5700,C5700,Indicator,I,240935,14831,346486,938199,135609
Country_5701,C5701,Indicator,I,948928,334132,33854,847598,373605
Country_5702,C5702,Indicator,I,553656,665744,825965,971787,997060
Country_5703,C5703,Indicator,I,9406,759078,473480,550623,465330
Country_5704,C5704,Indicator,I,774169,676910,829114,837280,95428
Country_5705,C5705,Indicator,I,650663,600742,286212,21062,664791
Country_5706,C5706,Indicator,I,874649,354763,14652,260213,606541
Country_5707,C5707,Indicator,I,222689,231552,147020,966639,385751
Country_5708,C5708,Indicator,I,652365,826075,348318,51449,328174
Country_5709,C5709,Indicator,I,513960,26736,561330,994946,132482
Country_5710,C5710,Indicator,I,889105,537690,237508,704238,211059
Country_5711,C5711,Indicator,I,828185,737094,261719,764259,941963
Country_5712,C5712,Indicator,I,292839,759933,959768,57047,498879
Country_5713,C5713,Indicator,I,24892,504727,770377,330039,229378
Country_5714,C5714,Indicator,I,602322,137766,479875,357760,935114
Country_5715,C5715,Indicator,I,284898,794559,92005,522384,870888
Country_5716,C5716,Indicator,I,544131,508154,595436,720889,213916
Country_5717,C5717,Indicator,I,78243,262164,949181,932824,2000
Country_5718,C5718,Indicator,I,528758,216910,109464,117597,925097
Country_5719,C5719,Indicator,I,818560,629122,531903,449066,61719
Country_5720,C5720,Indicator,I,857563,272361,384414,564574,59111
Country_5721,C5721,Indicator,I,150515,794039,516566,132602,245157
Country_5722,C5722,Indicator,I,352014,798051,362551,87170,57296
Country_5723,C5723,Indicator,I,497596,849682,560967,14562,114091
Country_5724,C5724,Indicator,I,978132,973250,401398,999481,779700
Country_5725,C5725,Indicator,I,24162,438955,527174,134582,269647
Country_5726,C5726,Indicator,I,458071,272277,782790,934514,722675
Country_5727,C5727,Indicator,I,233162,928169,362110,496621,123497
Country_5728,C5728,Indicator,I,760080,663330,466372,851757,372110
Country_5729,C5729,Indicator,I,710521,324621,882290,748998,745141
Country_5730,C5730,Indicator,I,85091,994950,322271,576227,16727
Country_5731,C5731,Indicator,I,440929,368932,120029,992840,71492
Country_5732,C5732,Indicator,I,239505,481974,488394,232454,204015
Country_5733,C5733,Indicator,I,852139,925359,178481,211082,923763
Country_5734,C5734,Indicator,I,396135,344902,385061,409161,939934
Country_5735,C5735,Indicator,I,217704,652503,284235,927940,306031
Country_5736,C5736,Indicator,I,332992,286506,93180,308953,335675
Country_5737,C5737,Indicator,I,26400,962527,763359,739771,330576
Country_5738,C5738,Indicator,I,276328,774980,727320,452713,308151
